11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,4,21,5,11,11,11,11,11,11,11,4,21,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,21,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,21,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,12,46,10,11,11,11,11,11,11,11,12,46,10,11,11,11,11,11,11,11,11,11,11,11,11,4,21,5,11,11,11,11,11,11,11,11,11,12,46,10,11,11,11,11,4,21,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,46,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,14,1,15,11,4,21,5,11,11,11,14,1,15,11,11,11,11,11,11,11,11,11,11,11,11,12,46,10,11,11,11,11,11,11,11,11,11,14,1,15,11,11,11,11,12,46,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,1,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,4,21,5,11,11,11,11,11,11,11,11,11,11,12,46,10,11,11,11,11,11,11,11,11,11,11,11,11,4,21,5,11,11,11,14,1,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,1,15,11,11,11,4,21,5,11,11,11,11,4,21,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,12,46,10,11,11,11,11,11,11,11,11,11,11,14,1,15,11,11,11,11,11,11,11,11,11,11,11,11,12,46,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,46,10,11,11,11,11,12,46,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,21,11,11,11,11,11,11,11,11,11
11,14,1,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,1,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,1,15,11,11,11,11,14,1,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,46,10,11,11,11,4,21,5,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,21,5,11,11,11,14,1,15,11,11,11,12,46,10,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,46,10,11,11,11,11,11,11,11,11,11,14,1,15,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,1,15,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
